source,product_title,average_rating,review_title,content,rating,likes
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,it is portable,,4.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Writing this after using it for around 2 years,Amazing product by audio and quality wise both... JBL never disappoints In this range it is not the best but also not bad It is better then average in all the aspects Go for it...,4.0,5
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Didnot last morethan a year,Sound quality is Ok. But the battery backup and battery life disappointed. The layer on the ear cushions started tearing apart after a year. I bought flip 4 and Samsung buds also. Flip 4 battery dead  after a year and one of the buds didnot work after a year. Conclusion: All these Samsung products are for rich guys who change their products quite often. Go for someother brand if looking for a longterm and durable product,5.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good product,Product is good but bettry is poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Poor Audio Quality + Uncomfortable,Poor audio quality with buzzing sound at all times. Very flimsy and uncomfortable,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Worth with that price which I purchased,"It is not that comfort to ear. Even though sound quality excellent with base, ears feeling hard by wearing it as those too much compressed on both sides.",5.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,JBL Disappointing,If you buy for bass please dont buy because bass quality so poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Bluetooth Range is So poor,Bluetooth connectivity is so poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good,Good product,4.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Not bad,"Good bass and sound quality is also good, I would say it's enough for normal music listeners.",4.0,3
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,it is portable,,4.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Writing this after using it for around 2 years,Amazing product by audio and quality wise both... JBL never disappoints In this range it is not the best but also not bad It is better then average in all the aspects Go for it...,4.0,5
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Didnot last morethan a year,Sound quality is Ok. But the battery backup and battery life disappointed. The layer on the ear cushions started tearing apart after a year. I bought flip 4 and Samsung buds also. Flip 4 battery dead  after a year and one of the buds didnot work after a year. Conclusion: All these Samsung products are for rich guys who change their products quite often. Go for someother brand if looking for a longterm and durable product,5.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good product,Product is good but bettry is poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Poor Audio Quality + Uncomfortable,Poor audio quality with buzzing sound at all times. Very flimsy and uncomfortable,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Worth with that price which I purchased,"It is not that comfort to ear. Even though sound quality excellent with base, ears feeling hard by wearing it as those too much compressed on both sides.",5.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,JBL Disappointing,If you buy for bass please dont buy because bass quality so poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Bluetooth Range is So poor,Bluetooth connectivity is so poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good,Good product,4.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Not bad,"Good bass and sound quality is also good, I would say it's enough for normal music listeners.",4.0,3
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,it is portable,,4.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Writing this after using it for around 2 years,Amazing product by audio and quality wise both... JBL never disappoints In this range it is not the best but also not bad It is better then average in all the aspects Go for it...,4.0,5
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Didnot last morethan a year,Sound quality is Ok. But the battery backup and battery life disappointed. The layer on the ear cushions started tearing apart after a year. I bought flip 4 and Samsung buds also. Flip 4 battery dead  after a year and one of the buds didnot work after a year. Conclusion: All these Samsung products are for rich guys who change their products quite often. Go for someother brand if looking for a longterm and durable product,5.0,2
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good product,Product is good but bettry is poor,3.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Poor Audio Quality + Uncomfortable,Poor audio quality with buzzing sound at all times. Very flimsy and uncomfortable,3.0,0
